speed,dist
56,596
60,596
57,596
57,4998
58,4999
54,4999
53,5000
57,5000
56,5000
59,5000
57,5000
60,5000
55,5000
62,5000
61,5000
58,5000
58,5000
56,5000
64,5000
56,5001
57,5001
58,5001
56,5001
59,5001
56.1,5002
56.5,5002
55,5002
58,5002
58,5002
59,5002
60,5002
60,5002
57,5002
57,5003
58,5003
57,5004
55,5004
58,5005
58,5005
64,5005
65,5005
56,5005
61,5005
56,5005
61,5006
56,5006
60,5006
54,5006
59,5006
57,5006
57,5006
59,5006
54,5006
57,5006
60,5006
56,5006
58,5006
56,5007
57,5008
59,5008
60,5008
58,5008
54,5008
59.9,5009
56,5010
60,5010
60,5010
59,5010
56,5010
59,5012
55,5012
57,5012
55,5012
59,5013
54,5013
56,5013
56,5013
54,5013
58,5013
57,5014
59,5014
58,5014
57,5014
57,5014
57,5014
58,5015
58,5015
62,5015
57,5016
61,5016
55,5016
55,5016
58,5016
59,5017
58,5017
59,5017
59,5018
56,5018
57,5018
56,5018
57,5018
57,5019
58,5019
58,5019
56,5019
56,5019
56,5019
59,5020
58,5020
59,5020
56,5020
58,5020
56,5020
60,5021
59,5021
55,5021
56,5021
56,5021
56,5022
59,5022
57,5023
57,5023
56,5024
61,5025
56,5026
59,5026
59,5026
59,5027
58,5027
58,5027
56.9,5027
58,5027
61,5027
57,5027
56,5027
56,5027
57,5028
59,5028
58,5028
57,5028
57,5028
56,5028
53,5028
58,5028
61,5028
56,5028
58,5029
59,5029
53,5029
55,5029
56,5030
57,5030
60,5031
57,5031
56,5031
54,5032
59,5032
63,5033
58,5033
59,5033
59,5033
55,5034
58,5034
55,5034
56,5034
56,5034
59,5035
55,5035
55,5035
58,5036
59,5036
57,5037
59,5037
57,5037
56,5037
58,5038
59,5038
58,5038
63,5038
58,5038
62,5039
61,5040
59,5040
59,5040
60,5040
55,5040
59,5040
57,5040
59,5040
58,5040
62,5040
57,5041
56,5041
58,5042
60,5042
57,5042
58,5042
58,5042
58,5042
55,5043
60,5044
54,5044
56,5044
59,5044
60,5044
59,5045
60,5045
59,5045
59,5046
57,5046
55,5046
57,5047
62,5047
61,5047
59,5047
57,5047
61,5047
58,5048
57,5049
54,5049
53.9,5049
56,5049
59,5049
60,5050
61,5050
58,5050
63,5050
61,5050
60,5050
59,5050
61,5050
58,5050
65,5050
57,5050
57,5051
57,5051
58,5051
59,5051
54,5051
55,5051
57,5051
61,5051
62,5051
56,5051
59,5052
58,5052
57,5052
56,5053
57,5053
57,5053
58,5054
62,5055
61,5055
61,5055
58,5055
55,5055
60,5055
57,5055
58,5055
57,5055
58,5055
57,5055
55,5055
57,5055
58,5055
55,5055
58,5055
57,5055
56,5056
63.5,5056
63,5056
60,5056
55,5056
59,5057
60,5057
57,5057
57,5057
58,5058
59,5058
55,5058
59,5058
60,5058
59,5060
58,5061
57,5061
54,5062
66,5062
56,5062
58,5063
60,5063
57,5063
57,5063
56,5065
56,5065
63,5065
57,5067
56,5067
59,5067
60,5067
54,5067
56,5067
60,5068
60,5068
60,596
58,596
60,596
59,596
55,596
58,596
58,596
57,596
58,596
59,596
60,596
62,596
55,596
56,596
55,596
59,596
56,596
55,596
59,596
54,596
57,596
56,596
56,596
55,596
57,596
57,596
57,596
56,596
55,596
59,596
62,5068
58,5068
56,5068
59,5069
59,5070
57,5071
60,5071
57,5072
59,5072
56,5072
59,5072
58,5073
56,5073
56,5073
61,5074
56,5075
58,5075
60,5076
60,5077
56,5077
58,5077
61,5077
55,5078
58,5078
60,5078
56,5078
58,5078
67,5078
56,5079
59,5080
58,5080
58,5080
57,5080
57,5080
55,5081
56,5082
59,5082
62,5082
60,5082
59,5082
60,5082
58,5082
59,5082
60,5082
56,5082
56,5082
61,5082
57.7,5083
58,5083
58,5083
58,5084
57,5085
63,5085
60,5085
58,5086
58,5086
57,5086
57,5086
59,5087
62,5087
57,5087
61,5087
58,5088
58,5088
62,5088
60,5088
62,5088
58,5088
60,5088
56,5088
56,5088
60,5088
56,5088
58,5089
52,5090
58,5090
58,5090
58,5090
58,5090
60,5090
59,5091
56,5091
57,5091
55,5091
58,5091
61,5091
59,5092
56,5093
60,5093
57,5093
56,5093
56,5093
61,5094
59,5094
57,5095
59,5096
57,5096
57,5096
58,5096
58,5096
64,5096
59,5096
58,5096
61,5096
59,5096
58,5096
64,5096
55,5096
57,5098
57,5098
57,5099
54,5099
58,5100
59,5100
58,5101
55,5101
55,5101
60,5101
58,5101
58,5102
60,5102
61,5102
57,5102
56,5102
58,5102
58,5103
56,5103
59,5104
55,5104
57,5105
60,5105
54,5105
60,5105
57,5106
55,5106
56,5107
56,5107
60,5107
57,5107
56,5107
58,5107
61,5107
57,5107
63,5107
58,5107
56,5108
56,5110
57,5110
58,5111
56,5111
59,5111
60,5111
57,5111
58,5112
57,5112
57,5113
57,5113
60,5113
59,5113
59,5113
58,5114
57,5114
58,5115
60,5116
59,5116
55,5116
59,5116
58,5119
60,5119
58,5119
57,5120
57,5120
56,5120
57,5120
57,5121
58,5121
57,5122
56,5122
58,5122
56,5122
56,5122
57.3,5123
53,5123
60,5123
57,5123
59,5123
57,5123
55,5124
55,5124
56,5124
56,5124
55,5125
57,5125
56,5125
57,5125
55,5125
57,5125
56,5125
55,5126
57,5126
57,5127
57,5127
59,5127
55,5127
55,5127
58,5127
58,5128
57,5128
59,5129
60,5131
58,5131
59,5131
61,5131
58,5131
60,5132
58,5132
54,5132
60,5132
59,5132
60,5132
56,5132
59,5133
60,5134
58,5134
58,5134
57,5134
59,5135
57,5135
59,5136
60,5136
59,5137
58,5138
59,5139
53,5139
57,5139
59,5139
56,5139
58,5139
62,5139
56,5139
60,5140
55,5140
56,5140
61,5140
58,5141
54,5141
58,5141
57,5141
57,5141
54,5141
55,5141
58,5142
58,5142
57,5142
55,5142
61,5143
55,5143
58,5143
57,5143
57,5144
58,5145
56,5145
57,5146
65,5146
54,5147
57,5147
59,5147
57,5147
60,5147
62,5147
61,5147
57,5147
54,5147
61,5147
61,5147
61,5147
59,5148
56,5148
56,5148
57,5148
57,5149
57,5149
60,5149
57,5149
59,5151
56,5151
59,5151
59,5151
58,5151
59,5152
59,5152
59,5152
55,5152
56,5152
59,5152
59,5152
61,5152
56,5154
56,5154
56,5154
55,596
57,596
57,596
58,596
57,596
60,596
55,596
57,596
55,596
58,596
55,596
56,596
54,596
55,596
59,596
58,596
56,596
60,596
54,596
56,596
56,596
55,596
58,596
58,596
54,596
60,596
59,597
54,597
59,597
58,597
56,5154
54,5154
56,5154
60,5154
58,5154
58,5154
62,5154
58,5154
57,5155
59,5155
56,5155
59,5156
56,5156
60,5156
59,5157
54,5158
57,5158
58,5158
56,5158
54,5159
55,5159
56,5159
56,5160
58,5160
57,5160
58,5161
62,5161
58,5161
62,5161
56,5163
58,5163
59,5163
54,5163
55,5163
56,5164
60,5164
55,5164
54,5164
59,5164
59,5164
59,5165
58,5165
55,5165
56,5165
59,5166
58,5166
56,5166
59,5166
59,5166
59,5166
59,5166
56,5166
55,5166
58,5166
58,5166
57,5166
55,5167
59,5167
61.4,5167
58,5167
58,5167
60,5167
59,5167
63,5168
59,5169
58,5169
57,5169
61,5169
59,5170
56,5170
57,5171
63,5171
58,5171
57,5171
55,5171
57,5172
57,5172
60,5173
60,5174
61,5174
61,5174
55,5174
57,5174
57,5174
56,5174
56,5174
60,5174
64,5174
57,5174
60,5174
60,5174
56,5174
59,5174
56,5175
59,5175
59,5175
60,5176
55,5176
58,5176
60,5177
58,5177
54,5178
61,5178
58,5179
58,5179
58,5179
53,5181
54,5181
60,5181
62,5181
61,5182
56,5182
56,5182
54,5182
57,5182
57,5183
58,5183
56,5183
58,5183
61,5183
56,5183
58,5183
57,5184
55,5184
55,5184
56,5184
61,5185
59,5186
61,5186
60,5186
57,5186
60,5187
56,5188
59,5189
59,5189
57,5189
57,5189
61,5190
60,5190
62,5190
58,5190
54,5190
59,5191
58,5191
60,5192
60,5192
58,5192
56,5192
55,5192
59,5192
59,5192
63,5193
59,5193
58,5194
55,5194
59,5195
60,5195
58.3,5196
59,5197
58,5197
58,5197
57,5197
57,5197
60,5197
60,5197
56,5197
55.8,5197
59,5197
60,5197
61,5197
57,5197
62,5197
54,5198
58,5198
60,5198
58,5198
55,5199
58,5199
57,5199
55,5199
56,5200
58,5200
58,5201
61,5202
58,5202
58,5202
58,5203
59,5204
60,5204
56,5204
56,5204
58,5204
56,5204
59,5205
59,5206
54,5206
57,5206
56,5206
57,5206
59,5207
57,5207
57,5207
57,5207
58,5207
61,5208
61,5208
61,5208
54,5208
60,5208
63,5208
60,5209
58,5209
59,5210
57,5210
58,5211
57.3,5211
61,5211
57,5211
58,5211
56,5211
62,5212
57,5214
58,5214
58,5215
60,5215
61,5216
57,5216
58,5217
56,5217
60,5217
58,5217
57,5217
55,5218
55,5218
57,5218
55,5218
61,5218
55,5218
57,5218
57,5219
59,5219
61,5219
63,5219
55,5219
57,5219
57,5219
56,5219
59,5220
54,5220
57,5220
59,5220
57,5221
57,5221
59,5221
57,5221
64,5221
56,5222
56,5222
55,5223
55,5223
59,5223
56,5224
60,5224
60,5224
59,5224
59,5224
61,5225
60,5226
57,5226
57,5226
62,5226
60,5226
60,5226
58,5226
59,5226
58,5226
56,5226
62,5226
57,5226
59,5226
62,5226
55,5226
60,5226
57,5226
58,5226
58,5226
57,5227
60,5227
58,5228
59,5228
56,5228
58,5229
56,5229
61,5229
59,5231
60,5231
58,5231
59,5231
57,5231
59,5231
58,597
58,597
58,597
59,597
59,597
58,597
59,597
58,597
58,597
57,597
56,597
53,597
57,597
55,597
53,597
57,597
61,597
61,597
56,597
57,597
59,598
54,598
55,598
55,598
55,598
57,598
56,598
55,598
56,598
57,598
58,5232
59,5232
54,5232
57,5232
59,5232
57,5232
58,5233
59,5233
57,5233
58,5233
59,5233
60,5233
62,5233
57,5233
60,5234
57,5234
57,5234
56,5234
58,5235
57,5235
58,5236
57.2,5236
58,5236
55,5236
58,5236
58,5236
57,5237
61,5237
58,5237
59,5238
55,5238
57,5239
55,5239
59,5240
55,5240
58,5241
63,5241
60,5241
57,5241
56,5241
58,5242
58,5242
58,5242
57,5242
58,5242
58,5242
55,5242
65,5242
59,5242
57,5242
58,5242
57,5242
56,5242
56,5242
60,5242
57,5242
60,5242
59,5243
57,5243
60,5243
55,5245
56,5245
57,5245
58,5246
62,5247
58,5247
57,5247
60,5247
58,5248
55.9,5249
60,5249
59,5249
59,5249
58,5249
56,5249
56,5249
54,5250
59,5250
59,5250
57,5250
58,5250
59,5250
58,5250
55,5251
58,5251
57,5251
62,5251
61,5252
57,5252
58,5252
54,5252
59,5252
56,5253
55,5253
57,5254
61,5254
61,5255
60,5255
60,5255
58,5255
59,5255
56,5256
57,5256
63,5256
59,5257
56,5257
60,5257
59,5257
58,5257
56,5257
58,5257
56.4,5258
60,5258
56,5258
58,5259
59,5259
58,5259
57,5259
56,5259
57,5259
56,5259
57,5260
58,5260
55.7,5260
59,5260
59,5260
59,5260
56,5260
60,5260
56,5261
55,5261
57,5262
55,5262
57,5262
56,5263
57,5264
56,5264
59,5264
57.6,5265
58,5265
57,5266
58,5266
60,5266
59,5266
56,5266
60,5267
57,5267
58,5267
59,5268
60,5268
56,5268
56,5268
59,5269
58,5269
56,5269
60,5269
57,5270
64,5271
58,5272
55.4,5273
57,5273
59,5273
61,5273
57,5273
56,5274
54.2,5275
59,5276
55,5277
56,5277
61,5277
61,5277
59,5277
55,5277
55,5278
55,5278
57,5278
58,5278
61,5278
60,5278
58,5278
57,5279
60,5279
58,5279
60.7,5280
58,5280
60,5280
59,5280
58,5280
58,5280
58,5280
58.2,5280
60,5280
55,5281
56,5281
60,5281
58,5282
58,5283
59,5284
59,5284
57,5284
56,5285
58,5285
54,5285
60,5285
56,5285
59,5286
57,5286
59,5287
58,5287
57,5287
58,5287
56,5287
57,5288
62,5288
55,5288
59,5288
57,5290
57,5290
61,5290
57,5290
62,5290
56,5290
56,5291
59,5291
56,5291
56,5291
59,5291
58,5291
56,5292
58,5292
58,5292
59,5292
56,5292
56,5292
59,5292
58,5292
56,5292
62,5292
60,5292
57,5292
60,5292
59,5292
58,5292
61,5292
60,5292
59,5292
58,5292
56,5292
58.3,5293
59,5293
58,5293
62,5293
61,5294
55,5294
61,5294
60,5294
56,5294
58,5294
59,5294
55,5296
57,5296
58,5297
55,5299
57,5299
59,5299
57,5299
59,5299
60,5300
58,5301
59,5301
55,5301
56,5301
60,5301
54,5301
57,5302
60,5302
59,5302
57,5302
59,5303
57,5303
58,5304
60,5304
54,5305
58,5305
60,5305
58,5305
57,5305
59,5306
57,5306
58,5306
56,5306
57,5306
55,5308
59,5308
59,5309
60,5310
59,5310
58,5310
62,5311
61,5311
57,598
60,599
60,599
57,599
54,599
56,599
55,599
53,599
56,599
56,599
59,599
56,599
58,599
56,599
57,599
59,599
60,599
57,599
58,599
56,599
56,599
56,599
56,599
57,599
56,599
57,599
56,599
54,599
56,599
61,600
59,5311
56,5311
58,5312
56,5312
60,5312
58,5312
56,5312
60,5312
62,5313
61,5313
56,5313
58.6,5314
58,5315
63,5315
61,5315
59,5315
56,5315
54,5315
58,5316
54,5316
59,5316
57,5317
61,5317
55,5318
55,5318
62,5318
64,5319
55,5319
62,5320
58,5320
59,5320
59,5320
54,5321
55.3,5321
55,5321
57,5322
63,5322
58,5322
60,5322
58,5323
59,5324
61,5324
56,5324
55,5324
56,5324
55,5325
59,5325
58,5326
59,5327
53,5327
57,5327
62,5327
57,5328
55,5329
60,5329
58,5329
56,5329
56,5329
61,5330
61,5330
57,5330
59,5330
57,5330
58,5331
57,5331
58,5331
60,5331
64,5331
57,5331
56,5331
60,5331
59,5332
54,5334
62,5335
56,5335
57,5335
58,5335
56,5335
60,5335
57,5337
56,5338
55,5338
59,5338
56,5339
57,5339
56,5339
60,5340
54,5341
59,5342
59,5342
57,5342
57,5342
57,5342
58,5344
62,5345
58,5345
60,5345
59,5345
59,5345
55,5345
57,5346
57,5346
59,5346
59,5346
57,5347
55,5347
57,5347
56,5347
59,5347
57,5350
60,5351
60,5351
61,5351
59,5351
58,5352
57,5352
54,5352
56,5352
57,5352
63,5353
60,5353
58,5353
56,5354
57,5355
57,5355
58,5356
56,5356
61,5356
56,5356
54.2,5357
55,5358
56,5358
56,5358
57,5358
61,5358
55,5358
56,5359
59,5361
58,5361
56,5361
55,5361
62,5361
58,5361
57,5362
57,5362
57,5363
60,5363
59,5363
56,5363
59,5364
57,5364
59,5364
56,5364
58,5364
61,5364
56,5364
57,5366
59,5366
60,5366
58,5366
59,5367
58,5367
57,5367
59,5368
59,5368
58,5369
59,5370
59,5370
59,5370
57,5370
62,5370
57,5371
60,5372
60,5372
57,5372
57,5373
53.7,5373
53,5373
57,5373
54,5373
55,5373
56,5373
57,5373
63,5374
59,5375
53,5375
55,5375
56,5375
60,5376
59,5376
55,5376
58,5376
58,5376
60,5376
58,5376
61,5376
58,5376
60,5376
58,5376
58,5376
58,5376
58,5376
56,5378
55,5378
56,5378
59,5378
57,5378
59,5379
56,5381
59,5382
55,5382
56,5382
57,5383
58,5383
61,5384
56,5384
60,5384
59,5384
59,5384
58,5384
55,5385
56,5385
55,5385
57,5385
57,5385
57,5386
56,5386
56,5386
57,5386
56,5387
57,5387
57,5387
57,5387
56,5387
61,5387
57,5387
57,5387
59,5387
58,5387
59,5388
55.2,5390
58,5390
61,5390
54,5390
60,5390
57,5390
57,5390
59,5390
54,5392
57,5392
57,5393
60,5393
57,5393
54.9,5393
57,5393
57,5393
56,5393
58,5394
56,5394
55,5395
56,5395
57,5395
59,5395
57,5395
59,5396
59,5396
57,5396
55,5396
58,5396
56,5397
57,5398
59,5398
58,5398
58,5398
55,5398
56,5398
59,5400
61,5400
54,5401
60,5402
59,5404
58,5405
57,5405
57,5405
59,5405
55,5405
55,5406
58,5406
64,5407
58,5407
59,5407
57,5407
55,5407
56,5407
58,5408
60,5408
55,5408
60,5408
57,5408
57,5408
54,600
56,600
54,600
63,600
58,600
58,600
56,600
58,600
57,600
63,600
59,600
56,600
59,600
60,600
59,600
61,600
58,600
59,600
59,600
56,600
56,600
59,600
58,600
56,600
60,600
57,600
58,601
62,601
53.3,601
53.6,601
57,5408
58,5408
59,5410
62,5410
61,5410
58,5410
62,5410
61,5411
57,5411
57,5411
56,5411
55,5411
59,5411
58,5411
59,5411
57.4,5412
57,5412
56,5412
59,5412
58,5412
55,5412
55,5412
55.6,5412
56,5412
56,5412
58,5412
55,5413
59,5415
59,5416
59,5416
58,5416
55,5416
57,5416
61,5416
57,5416
56,5418
57,5418
58,5418
57,5418
59,5419
56,5419
56,5420
52,5421
57,5421
56,5421
61,5421
59,5421
55,5421
56,5421
58,5422
56,5423
53,5423
59,5424
55,5424
59,5424
58,5424
58,5426
55,5426
57,5426
58,5426
62,5427
61,5428
57,5428
55,5428
58,5429
57,5429
58,5430
60,5430
57,5430
53,5430
55,5430
59,5430
57,5430
59,5430
59,5430
60,5431
60,5431
55,5431
62,5432
56,5433
60,5433
58,5433
58,5433
58,5433
60,5433
57,5434
60,5435
57,5436
57,5436
59,5436
56,5436
61,5436
55,5437
59,5437
58,5438
59,5438
61,5438
59,5438
57,5439
59,5439
56,5439
57,5439
59,5439
57,5442
58,5443
58,5443
62,5443
57,5443
59,5443
60,5443
60,5443
60,5443
58,5443
56,5443
55,5444
63,5444
55,5444
59,5445
60,5445
60,5445
55,5445
60,5445
55,5445
60,5446
55.1,5446
58,5447
61,5447
58,5449
58,5450
58,5450
55,5450
56,5450
57,5451
57,5451
55,5451
63,5451
56,5451
57,5452
55,5452
55,5452
61,5453
58,5453
57,5453
58,5454
58,5454
60,5455
53,5455
59,5455
57,5455
59,5455
54,5455
58,5456
59,5456
60,5456
57,5456
55,5456
56,5456
56,5457
55,5457
56,5457
56,5457
56,5457
59,5457
59,5458
56,5458
55,5458
61,5458
59,5458
58,5458
58,5458
56,5459
60,5460
62,5460
55,5460
60,5461
56,5461
56,5461
60,5461
62,5461
58,5463
59,5463
59,5464
57,5465
61,5466
57,5466
59,5466
56,5466
59,5468
59,5468
59,5469
58,5469
56,5469
53,5469
60,5470
57,5473
63,5474
59,5474
55,5475
56,5476
57,5476
56,5476
57,5476
59,5476
59,5477
56,5478
56,5479
56,5480
56,5480
63,5480
59,5480
55,5480
60,5481
63,5483
61,5483
56,5483
59,5484
55,5484
59,5484
57,5484
61,5484
57,5484
55,5484
56,5484
61,5485
58,5485
55,5486
55,5486
56,5486
62,5487
58,5487
56,5487
59,5487
59,5487
57.1,5488
54,5488
60,5488
58,5488
60,5488
61,5488
57,5489
55,5489
60,5489
56,5490
59,5490
60,5491
57,5491
58,5491
57,5491
55,5491
58,5492
56,5493
56,5494
55,5494
56,5495
56,5496
56,5496
58,5497
56,5497
61,5497
59,5497
58,5497
58,5497
61,5497
58,5498
56,5498
59,5498
60,5499
55,5499
57,5499
58,5499
58,5500
59,5500
60,5500
58,5500
58,5500
56,5501
60,5501
62,5501
57,5501
59,5502
59,5502
57,5502
56,5502
59,5504
58,5504
63,5504
57,5504
55,5504
58,5504
55,5504
57,5504
54,5504
58,5504
56,5505
59,5505
58,5505
58,5506
55,5506
58,5506
61,5508
59,419
57,419
58,419
53,419
58,419
56,419
58,419
58,419
59,419
58,419
58,419
58,419
58,419
59,419
58,419
58,419
58,419
59,419
59,419
58,419
58,419
58,419
56,419
57,419
57,419
56,419
63,420
57,420
56,420
54,420
53.7,601
53.5,601
53.3,601
58,601
57,601
54,601
60,601
56,601
58,601
57,601
55,602
56,602
56,602
62,602
57,602
55,602
62,602
55,602
56,602
57,602
57,602
62,602
58,602
58,602
60,602
57,603
53,603
59,603
59,603
56,603
59,5508
56,5509
54,5509
57,5510
59,5510
57,5510
57,5510
57,5510
56,5510
58,5510
58,5510
62,5511
58,5511
60,5513
60,5514
59,5515
58,5515
59,5515
59,5515
58,5516
57,5516
56,5516
54,5517
59,5518
59,5518
55,5518
60,5519
56,5519
57,5519
59,5519
58,5520
59,5520
56,5520
58,5521
58,5521
57,5521
57,5521
56.7,5522
59,5522
57,5522
59,5523
59,5523
58,5524
62,5524
56,5524
54,5525
58,5525
56,5526
62,5526
58,5526
54,5527
57,5527
58,5528
57,5528
58,5529
58,5530
60,5530
58,5531
55,5531
60,5531
58,5532
54,5532
57,5533
59,5533
57,5534
58,5534
57,5534
56,5534
57,5534
56,5534
56,5534
61,5535
59,5535
56,5535
57,5535
55,5535
65,5535
57,5536
57,5537
57,5537
62,5538
64,5538
57,5538
59,5538
57,5539
56,5539
55,5539
57,5539
56,5539
55,5539
56,5540
59,5540
57,5541
61,5542
57,5543
60,5543
62,5543
60,5543
58,5543
60,5543
58,5543
60,5543
59,5543
58,5543
59,5543
62,5544
62,5544
60,5544
56,5544
58,5544
55,5544
61,5544
57,5544
64,5544
56,5544
60,5544
59,5544
60,5544
57,5544
58,5544
55,5545
59,5546
57,5546
60,5546
60,5546
55,5546
56,5547
55,5547
58,5547
61,5547
56,5548
56,5548
59,5548
61,5548
58,5548
59,5549
58,5549
58,5550
58,5550
57.1,5550
59,5550
54,5551
59,5551
57,5551
56,5551
59,5551
57,5551
58,5551
57,5551
55,5551
57,5553
56,5553
60,5554
57,5554
55,5554
58,5554
57,5555
57,5555
57,5555
57,5555
57,5555
58,5555
58,5555
60,5556
60,5556
55,5556
59,5556
62,5556
60,5556
55,5556
56,5556
59,5557
55,5557
56,5557
60,5557
55,5557
57,5557
60,5558
59,5559
57,5559
58,5559
56,5560
59,5560
